total_bytes,total_packets,flow_duration,bytes_per_second,packets_per_second,avg_packet_size,std_packet_size,packet_size_variance,avg_inter_arrival_time,protocol_type,protocol_diversity,unique_dst_ports,unique_src_ports,is_encrypted,tcp_flag_ratio,payload_entropy,bidirectional_ratio,time_of_day,connection_rate,failed_connection_ratio,port_scan_indicator
31,2,0.0,31000.0,2000000.0,265.5,126.4,15987.0,0.0,TCP,1,1,1,1,0.5,6.0,0.5,afternoon,200000.0,0.0,0
2065,4,0.0,2065000.0,43010.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4301.08,0.0,0
187,2,0.0,187000.0,400000.0,99.5,104.5,10920.3,0.0,TCP,1,1,1,0,1.0,3.3,0.5,night,40000.0,0.0,0
121,5,0.0,121000.0,454545.5,26.6,18.3,336.2,0.0,TCP,1,1,1,1,1.0,0.9,0.8,afternoon,45454.55,0.0,0
2065,4,0.0,2065000.0,53333.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,5333.33,0.0,0
154,4,0.0,154000.0,285714.3,66.2,21.9,480.0,0.0,UDP,1,1,1,0,0.0,2.2,0.5,evening,28571.43,0.0,0
2065,4,0.0,2065000.0,51948.1,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,5194.81,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,morning,300000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,afternoon,300000.0,0.0,0
2065,4,0.0,2065000.0,50632.9,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5063.29,0.0,0
627000000,413348,61.87,10134150.0,6680.9,1519.5,1873.8,3511083.5,0.0001,TCP,1,1,1,0,0.0,6.0,0.56,morning,668.09,0.0,0
23168,21,0.0,12435856.1,11272.1,1106.4,1194.8,1427499.2,0.0001,TCP,1,1,1,1,0.0,6.0,0.52,evening,1127.21,0.0,0
1448,3,0.0,1448000.0,41095.9,482.7,724.0,524176.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,afternoon,4109.59,0.0,0
2065,4,0.0,2065000.0,42105.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4210.53,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
2682,4,0.0,2682000.0,64516.1,670.5,895.3,801572.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,6451.61,0.0,0
10556,14,0.0,10556000.0,59322.0,757.4,1134.4,1286857.6,0.0,OTHER,1,1,1,0,1.0,6.0,0.5,night,5932.2,0.0,0
2065,4,0.0,2065000.0,57142.9,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5714.29,0.0,0
247,3,0.0,247000.0,230769.2,86.3,101.5,10306.2,0.0,TCP,1,1,1,1,1.0,2.9,0.67,night,23076.92,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
247,3,0.0,247000.0,375000.0,86.3,101.5,10306.2,0.0,TCP,1,1,1,1,1.0,2.9,0.67,night,37500.0,0.0,0
72,4,0.0,72000.0,1000000.0,57.0,8.8,76.8,0.0,OTHER,1,1,1,0,0.0,1.9,0.5,afternoon,100000.0,0.0,0
2071,4,0.0,2071000.0,52631.6,520.8,638.3,407488.8,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,5263.16,0.0,0
2065,4,0.0,2065000.0,80000.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,8000.0,0.0,0
96,4,0.0,96000.0,571428.6,48.0,8.8,76.8,0.0,UDP,1,1,1,0,0.0,1.6,0.5,afternoon,57142.86,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,night,300000.0,0.0,0
2676,4,0.0,2676000.0,76923.1,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,7692.31,0.0,0
37,3,0.0,37000.0,1500000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,afternoon,150000.0,0.0,0
188,4,0.0,188000.0,222222.2,80.0,27.4,750.0,0.0,UDP,1,1,1,0,0.0,2.7,0.5,night,22222.22,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,TCP,1,1,1,0,1.0,0.3,0.67,morning,300000.0,0.0,0
160,4,0.0,160000.0,800000.0,67.0,24.1,580.8,0.0,UDP,1,1,1,0,0.0,2.2,0.5,afternoon,80000.0,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,66666.67,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,morning,300000.0,0.0,0
166,4,0.0,166000.0,1000000.0,91.8,8.8,76.8,0.0,UDP,1,1,1,0,0.0,3.1,0.5,evening,100000.0,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,afternoon,100000.0,0.0,0
247,3,0.0,247000.0,428571.4,82.3,103.9,10788.2,0.0,TCP,1,1,1,1,1.0,2.7,0.67,evening,42857.14,0.0,0
2065,4,0.0,2065000.0,333333.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,33333.33,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,50000.0,0.0,0
2065,4,0.0,2065000.0,76923.1,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,7692.31,0.0,0
2065,4,0.0,2065000.0,50632.9,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,5063.29,0.0,0
31,2,0.0,31000.0,666666.7,61.5,8.7,75.0,0.0,TCP,1,1,1,1,0.5,2.0,0.5,afternoon,66666.67,0.0,0
2065,4,0.0,2065000.0,51282.1,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5128.21,0.0,0
2676,4,0.0,2676000.0,43478.3,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4347.83,0.0,0
43,4,0.0,43000.0,1000000.0,13.8,11.2,125.0,0.0,TCP,1,1,1,1,1.0,0.5,0.75,evening,100000.0,0.0,0
1566,6,0.0,1566000.0,66666.7,261.0,586.6,344108.6,0.0,OTHER,1,1,1,0,1.0,6.0,0.83,evening,6666.67,0.0,0
15896,19,0.0,10835719.2,12951.6,836.9,877.1,769219.6,0.0001,TCP,1,1,1,1,1.0,6.0,0.53,afternoon,1295.16,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
2065,4,0.0,2065000.0,54054.1,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,5405.41,0.0,0
2065,4,0.0,2065000.0,50000.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,5000.0,0.0,0
2065,4,0.0,2065000.0,48192.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,4819.28,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,66666.67,0.0,0
43,4,0.0,43000.0,1333333.3,13.8,11.2,125.0,0.0,TCP,1,1,1,1,1.0,0.5,0.75,afternoon,133333.33,0.0,0
37,3,0.0,37000.0,1500000.0,43.0,18.9,356.2,0.0,TCP,1,1,1,1,0.5,1.4,0.67,evening,150000.0,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
66,4,0.0,66000.0,666666.7,83.2,30.7,940.8,0.0,OTHER,1,1,1,0,0.0,2.8,0.5,morning,66666.67,0.0,0
2065,4,0.0,2065000.0,43478.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4347.83,0.0,0
12,3,0.0,12000.0,3000000.0,4.0,3.5,12.0,0.0,OTHER,1,1,1,0,1.0,0.1,0.67,evening,300000.0,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
118,4,0.0,118000.0,444444.4,61.8,8.8,76.8,0.0,UDP,1,1,1,0,0.0,2.1,0.5,afternoon,44444.44,0.0,0
1448,3,0.0,1448000.0,39473.7,482.7,724.0,524176.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,morning,3947.37,0.0,0
2065,4,0.0,2065000.0,47058.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4705.88,0.0,0
2065,5,0.0,2065000.0,69444.4,413.0,594.4,353337.8,0.0,OTHER,1,1,1,0,1.0,6.0,0.6,evening,6944.44,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,morning,100000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,night,300000.0,0.0,0
2065,4,0.0,2065000.0,42553.2,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,4255.32,0.0,0
2676,4,0.0,2676000.0,58823.5,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,5882.35,0.0,0
610,3,0.0,610000.0,69767.4,1156.0,695.1,483142.0,0.0,TCP,1,1,1,1,0.5,6.0,0.33,morning,6976.74,0.0,0
2065,4,0.0,2065000.0,43956.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,4395.6,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,50000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,morning,300000.0,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,morning,100000.0,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,66666.67,0.0,0
2065,4,0.0,2065000.0,44444.4,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4444.44,0.0,0
1448,3,0.0,1448000.0,40000.0,482.7,724.0,524176.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,morning,4000.0,0.0,0
238,4,0.0,238000.0,500000.0,88.8,43.8,1920.0,0.0,UDP,1,1,1,0,0.0,3.0,0.5,morning,50000.0,0.0,0
2065,4,0.0,2065000.0,52631.6,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5263.16,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
2065,4,0.0,2065000.0,52631.6,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,5263.16,0.0,0
2065,4,0.0,2065000.0,51948.1,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5194.81,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
83,4,0.0,83000.0,500000.0,23.8,18.6,345.0,0.0,TCP,1,1,1,1,1.0,0.8,0.75,afternoon,50000.0,0.0,0
116,4,0.0,116000.0,571428.6,60.5,8.8,76.8,0.0,UDP,1,1,1,0,0.0,2.0,0.5,evening,57142.86,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
78,4,0.0,78000.0,800000.0,60.8,8.8,76.8,0.0,OTHER,1,1,1,0,0.0,2.0,0.5,morning,80000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
2065,4,0.0,2065000.0,45454.5,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4545.45,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,night,300000.0,0.0,0
2065,4,0.0,2065000.0,50632.9,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,5063.29,0.0,0
2065,4,0.0,2065000.0,50000.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,5000.0,0.0,0
2065,4,0.0,2065000.0,49382.7,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,4938.27,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,night,300000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
2065,4,0.0,2065000.0,52631.6,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,5263.16,0.0,0
187,2,0.0,187000.0,181818.2,99.5,104.5,10920.3,0.0,TCP,1,1,1,0,1.0,3.3,0.5,morning,18181.82,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,50000.0,0.0,0
2065,4,0.0,2065000.0,266666.7,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,26666.67,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,afternoon,300000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
17275,9,0.0,14802913.5,7712.1,1920.8,1450.4,2103756.9,0.0001,TCP,1,1,1,1,1.0,6.0,0.89,morning,771.21,0.0,0
224,4,0.0,224000.0,200000.0,94.2,33.4,1116.3,0.0,UDP,1,1,1,0,0.0,3.1,0.5,night,20000.0,0.0,0
2065,4,0.0,2065000.0,42105.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,4210.53,0.0,0
2065,4,0.0,2065000.0,43010.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4301.08,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,16.7,280.2,0.0,TCP,1,1,1,1,0.0,0.5,0.67,evening,100000.0,0.0,0
2065,4,0.0,2065000.0,43478.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4347.83,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,morning,300000.0,0.0,0
12,3,0.0,12000.0,3000000.0,4.0,3.5,12.0,0.0,OTHER,1,1,1,0,1.0,0.1,0.67,morning,300000.0,0.0,0
247,3,0.0,247000.0,176470.6,86.3,101.5,10306.2,0.0,TCP,1,1,1,1,1.0,2.9,0.67,afternoon,17647.06,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,afternoon,300000.0,0.0,0
627000000,345667,56.31,11135383.6,6139.0,1816.8,2299.6,5288207.8,0.0002,TCP,1,1,1,0,0.0,6.0,0.53,afternoon,613.9,0.0,0
2065,4,0.0,2065000.0,50632.9,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5063.29,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
253,4,0.0,253000.0,500000.0,66.2,91.8,8420.0,0.0,TCP,1,1,1,1,1.0,2.2,0.75,morning,50000.0,0.0,0
2065,4,0.0,2065000.0,444444.4,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,44444.44,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,night,100000.0,0.0,0
1466,3,0.0,1466000.0,40540.5,492.7,727.0,528529.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,night,4054.05,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,evening,50000.0,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,evening,300000.0,0.0,0
2065,4,0.0,2065000.0,43010.8,516.2,641.2,411195.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4301.08,0.0,0
83,4,0.0,83000.0,1000000.0,23.8,18.6,345.0,0.0,TCP,1,1,1,1,1.0,0.8,0.75,afternoon,100000.0,0.0,0
121,5,0.0,121000.0,555555.6,26.6,18.3,336.2,0.0,TCP,1,1,1,1,1.0,0.9,0.8,evening,55555.56,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,66666.67,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,evening,100000.0,0.0,0
2065,4,0.0,2065000.0,44444.4,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4444.44,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
247,3,0.0,247000.0,230769.2,86.3,101.5,10306.2,0.0,TCP,1,1,1,1,1.0,2.9,0.67,evening,23076.92,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
2065,4,0.0,2065000.0,81632.7,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,8163.27,0.0,0
2071,3,0.0,2071000.0,40000.0,694.3,1029.5,1059870.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,evening,4000.0,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,50000.0,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,50000.0,0.0,0
605,3,0.0,605000.0,76923.1,201.7,302.5,91506.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,afternoon,7692.31,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,evening,100000.0,0.0,0
2065,4,0.0,2065000.0,43478.3,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4347.83,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,50000.0,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,66666.67,0.0,0
2670,4,0.0,2670000.0,54054.1,667.5,895.1,801117.5,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,5405.41,0.0,0
37,3,0.0,37000.0,1000000.0,12.3,18.5,342.2,0.0,TCP,1,1,1,1,0.0,0.4,0.67,afternoon,100000.0,0.0,0
2065,4,0.0,2065000.0,45454.5,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4545.45,0.0,0
222,2,0.0,222000.0,500000.0,333.0,0.0,0.0,0.0,UDP,1,1,1,0,0.0,6.0,0.5,evening,50000.0,0.0,0
2065,4,0.0,2065000.0,137931.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,13793.1,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,evening,50000.0,0.0,0
247,4,0.0,247000.0,500000.0,61.8,94.1,8853.8,0.0,TCP,1,1,1,1,1.0,2.1,0.75,night,50000.0,0.0,0
2065,4,0.0,2065000.0,57971.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5797.1,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
12,3,0.0,12000.0,3000000.0,4.0,3.5,12.0,0.0,OTHER,1,1,1,0,1.0,0.1,0.67,afternoon,300000.0,0.0,0
2682,4,0.0,2682000.0,55555.6,670.5,895.3,801572.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5555.56,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,50000.0,0.0,0
2071,4,0.0,2071000.0,72727.3,522.2,920.8,847896.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.5,night,7272.73,0.0,0
57598,29,0.0,11974636.2,6029.1,1986.1,982.3,964902.2,0.0002,TCP,1,1,1,1,1.0,6.0,0.97,evening,602.91,0.0,0
122,4,0.0,122000.0,333333.3,64.2,8.8,76.8,0.0,UDP,1,1,1,0,0.0,2.1,0.5,evening,33333.33,0.0,0
2065,4,0.0,2065000.0,43956.0,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4395.6,0.0,0
2065,4,0.0,2065000.0,43010.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,4301.08,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,night,66666.67,0.0,0
62,2,0.0,62000.0,666666.7,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,afternoon,66666.67,0.0,0
360620,157,0.04,10182978.5,4433.3,2297.0,862.9,744585.9,0.0002,TCP,1,1,1,0,1.0,6.0,0.99,evening,443.33,0.0,0
121,5,0.0,121000.0,454545.5,26.6,18.3,336.2,0.0,TCP,1,1,1,1,1.0,0.9,0.8,evening,45454.55,0.0,0
37,3,0.0,37000.0,1000000.0,16.3,12.5,156.2,0.0,TCP,1,1,1,1,1.0,0.5,0.67,evening,100000.0,0.0,0
1093,3,0.0,1093000.0,55555.6,364.3,546.5,298662.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.33,morning,5555.56,0.0,0
617,3,0.0,617000.0,142857.1,205.7,308.5,95172.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,evening,14285.71,0.0,0
2071,4,0.0,2071000.0,235294.1,520.8,638.3,407488.8,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,23529.41,0.0,0
2065,4,0.0,2065000.0,43010.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,evening,4301.08,0.0,0
247,3,0.0,247000.0,176470.6,86.3,101.5,10306.2,0.0,TCP,1,1,1,1,1.0,2.9,0.67,afternoon,17647.06,0.0,0
2065,4,0.0,2065000.0,44444.4,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4444.44,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,night,300000.0,0.0,0
2676,4,0.0,2676000.0,54794.5,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,5479.45,0.0,0
187,2,0.0,187000.0,500000.0,99.5,104.5,10920.3,0.0,TCP,1,1,1,0,1.0,3.3,0.5,night,50000.0,0.0,0
3513,5,0.0,3513000.0,58139.5,702.6,709.5,503447.1,0.0,OTHER,1,1,1,0,1.0,6.0,0.8,afternoon,5813.95,0.0,0
31,2,0.0,31000.0,666666.7,61.5,8.7,75.0,0.0,TCP,1,1,1,1,0.5,2.0,0.5,afternoon,66666.67,0.0,0
37,3,0.0,37000.0,1000000.0,12.3,18.5,342.2,0.0,TCP,1,1,1,1,0.0,0.4,0.67,morning,100000.0,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,evening,50000.0,0.0,0
2676,4,0.0,2676000.0,50000.0,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,5000.0,0.0,0
7198,7,0.0,7198000.0,10432.2,1028.3,745.9,556309.1,0.0001,TCP,1,1,1,0,1.0,6.0,0.86,night,1043.22,0.0,0
77,2,0.0,77000.0,666666.7,44.5,41.0,1680.3,0.0,TCP,1,1,1,1,1.0,1.5,0.5,night,66666.67,0.0,0
1578,6,0.0,1578000.0,51724.1,263.0,591.1,349450.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.83,evening,5172.41,0.0,0
2676,4,0.0,2676000.0,43956.0,672.0,892.4,796322.3,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,morning,4395.6,0.0,0
136,4,0.0,136000.0,1333333.3,61.0,17.5,307.2,0.0,UDP,1,1,1,0,0.0,2.0,0.5,evening,133333.33,0.0,0
2065,4,0.0,2065000.0,65573.8,516.2,637.3,406137.0,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,night,6557.38,0.0,0
62,2,0.0,62000.0,500000.0,93.0,0.0,0.0,0.0,OTHER,1,1,1,0,0.0,3.1,0.5,morning,50000.0,0.0,0
2071,4,0.0,2071000.0,500000.0,520.8,638.3,407488.8,0.0,OTHER,1,1,1,0,1.0,6.0,0.75,afternoon,50000.0,0.0,0
2682,6,0.0,2682000.0,68965.5,447.0,552.3,305082.1,0.0,OTHER,1,1,1,0,1.0,6.0,0.67,afternoon,6896.55,0.0,0
12,3,0.0,12000.0,3000000.0,8.0,0.0,0.0,0.0,OTHER,1,1,1,0,1.0,0.3,0.67,afternoon,300000.0,0.0,0
2071,4,0.0,2071000.0,83333.3,522.2,920.8,847896.2,0.0,OTHER,1,1,1,0,1.0,6.0,0.5,morning,8333.33,0.0,0
